"","cve_ent","nom_ent","distrito","cve_mun","nom_mun","inegi","nombre_completo","mail"
"6082","25","Sinaloa",1,"004","CONCORDIA","25004","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6083","25","Sinaloa",1,"004","CONCORDIA","25004","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6084","25","Sinaloa",1,"004","CONCORDIA","25004","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6085","25","Sinaloa",1,"009","ESCUINAPA","25009","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6086","25","Sinaloa",1,"009","ESCUINAPA","25009","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6087","25","Sinaloa",1,"009","ESCUINAPA","25009","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6088","25","Sinaloa",1,"012","MAZATLAN","25012","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6089","25","Sinaloa",1,"012","MAZATLAN","25012","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6090","25","Sinaloa",1,"012","MAZATLAN","25012","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6091","25","Sinaloa",1,"014","ROSARIO","25014","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6092","25","Sinaloa",1,"014","ROSARIO","25014","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6093","25","Sinaloa",1,"014","ROSARIO","25014","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6094","25","Sinaloa",2,"001","AHOME","25001","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6095","25","Sinaloa",2,"001","AHOME","25001","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6096","25","Sinaloa",2,"001","AHOME","25001","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6097","25","Sinaloa",3,"002","ANGOSTURA","25002","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6098","25","Sinaloa",3,"002","ANGOSTURA","25002","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6099","25","Sinaloa",3,"002","ANGOSTURA","25002","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6100","25","Sinaloa",3,"003","BADIRAGUATO","25003","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6101","25","Sinaloa",3,"003","BADIRAGUATO","25003","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6102","25","Sinaloa",3,"003","BADIRAGUATO","25003","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6103","25","Sinaloa",3,"013","MOCORITO","25013","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6104","25","Sinaloa",3,"013","MOCORITO","25013","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6105","25","Sinaloa",3,"013","MOCORITO","25013","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6106","25","Sinaloa",3,"015","SALVADOR ALVARADO","25015","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6107","25","Sinaloa",3,"015","SALVADOR ALVARADO","25015","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6108","25","Sinaloa",3,"015","SALVADOR ALVARADO","25015","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6109","25","Sinaloa",3,"017","SINALOA","25017","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6110","25","Sinaloa",3,"017","SINALOA","25017","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6111","25","Sinaloa",3,"017","SINALOA","25017","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6112","25","Sinaloa",3,"018","NAVOLATO","25018","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6113","25","Sinaloa",3,"018","NAVOLATO","25018","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6114","25","Sinaloa",3,"018","NAVOLATO","25018","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6115","25","Sinaloa",4,"007","CHOIX","25007","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6116","25","Sinaloa",4,"007","CHOIX","25007","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6117","25","Sinaloa",4,"007","CHOIX","25007","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6118","25","Sinaloa",4,"010","EL FUERTE","25010","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6119","25","Sinaloa",4,"010","EL FUERTE","25010","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6120","25","Sinaloa",4,"010","EL FUERTE","25010","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6121","25","Sinaloa",4,"011","GUASAVE","25011","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6122","25","Sinaloa",4,"011","GUASAVE","25011","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6123","25","Sinaloa",4,"011","GUASAVE","25011","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6124","25","Sinaloa",5,"006","CULIACAN","25006","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6125","25","Sinaloa",5,"006","CULIACAN","25006","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6126","25","Sinaloa",5,"006","CULIACAN","25006","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6127","25","Sinaloa",6,"005","COSALA","25005","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6128","25","Sinaloa",6,"005","COSALA","25005","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6129","25","Sinaloa",6,"005","COSALA","25005","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6130","25","Sinaloa",6,"006","CULIACAN","25006","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6131","25","Sinaloa",6,"006","CULIACAN","25006","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6132","25","Sinaloa",6,"006","CULIACAN","25006","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6133","25","Sinaloa",6,"008","ELOTA","25008","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6134","25","Sinaloa",6,"008","ELOTA","25008","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6135","25","Sinaloa",6,"008","ELOTA","25008","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6136","25","Sinaloa",6,"012","MAZATLAN","25012","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6137","25","Sinaloa",6,"012","MAZATLAN","25012","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6138","25","Sinaloa",6,"012","MAZATLAN","25012","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6139","25","Sinaloa",6,"016","SAN IGNACIO","25016","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6140","25","Sinaloa",6,"016","SAN IGNACIO","25016","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6141","25","Sinaloa",6,"016","SAN IGNACIO","25016","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6142","25","Sinaloa",7,"006","CULIACAN","25006","Imelda Castro Castro","imelda.castro@senado.gob.mx"
"6143","25","Sinaloa",7,"006","CULIACAN","25006","Raúl de Jesús Elenes Angulo","raul.elenes@senado.gob.mx"
"6144","25","Sinaloa",7,"006","CULIACAN","25006","Mario Zamora Gastélum","mario.zamora@senado.gob.mx"
"6145","26","Sonora",1,"003","ALTAR","26003","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6146","26","Sonora",1,"003","ALTAR","26003","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6147","26","Sonora",1,"003","ALTAR","26003","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6148","26","Sonora",1,"006","ATIL","26006","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6149","26","Sonora",1,"006","ATIL","26006","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6150","26","Sonora",1,"006","ATIL","26006","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6151","26","Sonora",1,"031","OQUITOA","26031","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6152","26","Sonora",1,"031","OQUITOA","26031","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6153","26","Sonora",1,"031","OQUITOA","26031","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6154","26","Sonora",1,"038","SARIC","26038","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6155","26","Sonora",1,"038","SARIC","26038","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6156","26","Sonora",1,"038","SARIC","26038","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6157","26","Sonora",1,"042","TRINCHERAS","26042","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6158","26","Sonora",1,"042","TRINCHERAS","26042","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6159","26","Sonora",1,"042","TRINCHERAS","26042","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6160","26","Sonora",1,"043","TUBUTAMA","26043","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6161","26","Sonora",1,"043","TUBUTAMA","26043","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6162","26","Sonora",1,"043","TUBUTAMA","26043","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6163","26","Sonora",1,"046","CABORCA","26046","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6164","26","Sonora",1,"046","CABORCA","26046","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6165","26","Sonora",1,"046","CABORCA","26046","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6166","26","Sonora",1,"052","PITIQUITO","26052","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6167","26","Sonora",1,"052","PITIQUITO","26052","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6168","26","Sonora",1,"052","PITIQUITO","26052","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6169","26","Sonora",1,"053","PUERTO PEÑASCO","26053","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6170","26","Sonora",1,"053","PUERTO PEÑASCO","26053","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6171","26","Sonora",1,"053","PUERTO PEÑASCO","26053","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6172","26","Sonora",1,"055","SAN LUIS RIO COLORADO","26055","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6173","26","Sonora",1,"055","SAN LUIS RIO COLORADO","26055","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6174","26","Sonora",1,"055","SAN LUIS RIO COLORADO","26055","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6175","26","Sonora",1,"070","GENERAL PLUTARCO ELIAS CALLES","26070","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6176","26","Sonora",1,"070","GENERAL PLUTARCO ELIAS CALLES","26070","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6177","26","Sonora",1,"070","GENERAL PLUTARCO ELIAS CALLES","26070","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6178","26","Sonora",2,"002","AGUA PRIETA","26002","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6179","26","Sonora",2,"002","AGUA PRIETA","26002","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6180","26","Sonora",2,"002","AGUA PRIETA","26002","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6181","26","Sonora",2,"005","ARIZPE","26005","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6182","26","Sonora",2,"005","ARIZPE","26005","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6183","26","Sonora",2,"005","ARIZPE","26005","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6184","26","Sonora",2,"010","BACOACHI","26010","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6185","26","Sonora",2,"010","BACOACHI","26010","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6186","26","Sonora",2,"010","BACOACHI","26010","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6187","26","Sonora",2,"015","CANANEA","26015","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6188","26","Sonora",2,"015","CANANEA","26015","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6189","26","Sonora",2,"015","CANANEA","26015","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6190","26","Sonora",2,"016","CUCURPE","26016","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6191","26","Sonora",2,"016","CUCURPE","26016","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6192","26","Sonora",2,"016","CUCURPE","26016","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6193","26","Sonora",2,"019","FRONTERAS","26019","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6194","26","Sonora",2,"019","FRONTERAS","26019","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6195","26","Sonora",2,"019","FRONTERAS","26019","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6196","26","Sonora",2,"024","IMURIS","26024","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6197","26","Sonora",2,"024","IMURIS","26024","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6198","26","Sonora",2,"024","IMURIS","26024","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6199","26","Sonora",2,"025","MAGDALENA","26025","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6200","26","Sonora",2,"025","MAGDALENA","26025","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6201","26","Sonora",2,"025","MAGDALENA","26025","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6202","26","Sonora",2,"027","NACO","26027","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6203","26","Sonora",2,"027","NACO","26027","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6204","26","Sonora",2,"027","NACO","26027","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6205","26","Sonora",2,"030","NOGALES","26030","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6206","26","Sonora",2,"030","NOGALES","26030","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6207","26","Sonora",2,"030","NOGALES","26030","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6208","26","Sonora",2,"037","SANTA CRUZ","26037","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6209","26","Sonora",2,"037","SANTA CRUZ","26037","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6210","26","Sonora",2,"037","SANTA CRUZ","26037","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6211","26","Sonora",3,"049","HERMOSILLO","26049","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6212","26","Sonora",3,"049","HERMOSILLO","26049","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6213","26","Sonora",3,"049","HERMOSILLO","26049","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6214","26","Sonora",4,"001","ACONCHI","26001","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6215","26","Sonora",4,"001","ACONCHI","26001","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6216","26","Sonora",4,"001","ACONCHI","26001","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6217","26","Sonora",4,"004","ARIVECHI","26004","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6218","26","Sonora",4,"004","ARIVECHI","26004","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6219","26","Sonora",4,"004","ARIVECHI","26004","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6220","26","Sonora",4,"007","BACADEHUACHI","26007","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6221","26","Sonora",4,"007","BACADEHUACHI","26007","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6222","26","Sonora",4,"007","BACADEHUACHI","26007","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6223","26","Sonora",4,"008","BACANORA","26008","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6224","26","Sonora",4,"008","BACANORA","26008","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6225","26","Sonora",4,"008","BACANORA","26008","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6226","26","Sonora",4,"009","BACERAC","26009","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6227","26","Sonora",4,"009","BACERAC","26009","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6228","26","Sonora",4,"009","BACERAC","26009","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6229","26","Sonora",4,"011","BANAMICHI","26011","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6230","26","Sonora",4,"011","BANAMICHI","26011","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6231","26","Sonora",4,"011","BANAMICHI","26011","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6232","26","Sonora",4,"012","BAVIACORA","26012","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6233","26","Sonora",4,"012","BAVIACORA","26012","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6234","26","Sonora",4,"012","BAVIACORA","26012","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6235","26","Sonora",4,"013","BAVISPE","26013","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6236","26","Sonora",4,"013","BAVISPE","26013","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6237","26","Sonora",4,"013","BAVISPE","26013","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6238","26","Sonora",4,"014","BENJAMIN HILL","26014","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6239","26","Sonora",4,"014","BENJAMIN HILL","26014","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6240","26","Sonora",4,"014","BENJAMIN HILL","26014","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6241","26","Sonora",4,"017","CUMPAS","26017","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6242","26","Sonora",4,"017","CUMPAS","26017","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6243","26","Sonora",4,"017","CUMPAS","26017","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6244","26","Sonora",4,"018","DIVISADEROS","26018","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6245","26","Sonora",4,"018","DIVISADEROS","26018","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6246","26","Sonora",4,"018","DIVISADEROS","26018","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6247","26","Sonora",4,"020","GRANADOS","26020","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6248","26","Sonora",4,"020","GRANADOS","26020","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6249","26","Sonora",4,"020","GRANADOS","26020","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6250","26","Sonora",4,"021","HUACHINERA","26021","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6251","26","Sonora",4,"021","HUACHINERA","26021","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6252","26","Sonora",4,"021","HUACHINERA","26021","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6253","26","Sonora",4,"022","HUASABAS","26022","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6254","26","Sonora",4,"022","HUASABAS","26022","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6255","26","Sonora",4,"022","HUASABAS","26022","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6256","26","Sonora",4,"023","HUEPAC","26023","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6257","26","Sonora",4,"023","HUEPAC","26023","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6258","26","Sonora",4,"023","HUEPAC","26023","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6259","26","Sonora",4,"026","MOCTEZUMA","26026","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6260","26","Sonora",4,"026","MOCTEZUMA","26026","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6261","26","Sonora",4,"026","MOCTEZUMA","26026","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6262","26","Sonora",4,"028","NACORI CHICO","26028","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6263","26","Sonora",4,"028","NACORI CHICO","26028","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6264","26","Sonora",4,"028","NACORI CHICO","26028","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6265","26","Sonora",4,"029","NACOZARI DE GARCIA","26029","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6266","26","Sonora",4,"029","NACOZARI DE GARCIA","26029","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6267","26","Sonora",4,"029","NACOZARI DE GARCIA","26029","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6268","26","Sonora",4,"032","SAHUARIPA","26032","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6269","26","Sonora",4,"032","SAHUARIPA","26032","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6270","26","Sonora",4,"032","SAHUARIPA","26032","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6271","26","Sonora",4,"033","SAN FELIPE DE JESUS","26033","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6272","26","Sonora",4,"033","SAN FELIPE DE JESUS","26033","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6273","26","Sonora",4,"033","SAN FELIPE DE JESUS","26033","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6274","26","Sonora",4,"034","SAN JAVIER","26034","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6275","26","Sonora",4,"034","SAN JAVIER","26034","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6276","26","Sonora",4,"034","SAN JAVIER","26034","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6277","26","Sonora",4,"035","SAN PEDRO DE LA CUEVA","26035","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6278","26","Sonora",4,"035","SAN PEDRO DE LA CUEVA","26035","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6279","26","Sonora",4,"035","SAN PEDRO DE LA CUEVA","26035","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6280","26","Sonora",4,"036","SANTA ANA","26036","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6281","26","Sonora",4,"036","SANTA ANA","26036","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6282","26","Sonora",4,"036","SANTA ANA","26036","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6283","26","Sonora",4,"039","SOYOPA","26039","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6284","26","Sonora",4,"039","SOYOPA","26039","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6285","26","Sonora",4,"039","SOYOPA","26039","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6286","26","Sonora",4,"040","SUAQUI GRANDE","26040","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6287","26","Sonora",4,"040","SUAQUI GRANDE","26040","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6288","26","Sonora",4,"040","SUAQUI GRANDE","26040","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6289","26","Sonora",4,"041","TEPACHE","26041","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6290","26","Sonora",4,"041","TEPACHE","26041","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6291","26","Sonora",4,"041","TEPACHE","26041","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6292","26","Sonora",4,"044","VILLA HIDALGO","26044","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6293","26","Sonora",4,"044","VILLA HIDALGO","26044","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6294","26","Sonora",4,"044","VILLA HIDALGO","26044","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6295","26","Sonora",4,"045","VILLA PESQUEIRA","26045","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6296","26","Sonora",4,"045","VILLA PESQUEIRA","26045","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6297","26","Sonora",4,"045","VILLA PESQUEIRA","26045","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6298","26","Sonora",4,"047","CARBO","26047","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6299","26","Sonora",4,"047","CARBO","26047","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6300","26","Sonora",4,"047","CARBO","26047","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6301","26","Sonora",4,"048","LA COLORADA","26048","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6302","26","Sonora",4,"048","LA COLORADA","26048","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6303","26","Sonora",4,"048","LA COLORADA","26048","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6304","26","Sonora",4,"050","MAZATAN","26050","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6305","26","Sonora",4,"050","MAZATAN","26050","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6306","26","Sonora",4,"050","MAZATAN","26050","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6307","26","Sonora",4,"051","OPODEPE","26051","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6308","26","Sonora",4,"051","OPODEPE","26051","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6309","26","Sonora",4,"051","OPODEPE","26051","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6310","26","Sonora",4,"054","RAYON","26054","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6311","26","Sonora",4,"054","RAYON","26054","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
"6312","26","Sonora",4,"054","RAYON","26054","Lilly Téllez","lilly.tellez@senado.gob.mx"
"6313","26","Sonora",4,"056","SAN MIGUEL DE HORCASITAS","26056","Sylvana Beltrones Sánchez","sylvana.beltrones@senado.gob.mx"
"6314","26","Sonora",4,"056","SAN MIGUEL DE HORCASITAS","26056","Arturo Bours Griffith","oficina.arturo.bours@senado.gob.mx"
